"#AUTHID","sEXT","sNEU","sAGR","sCON","sOPN","cEXT","cNEU","cAGR","cCON","cOPN","DATE","NETWORKSIZE","BETWEENNESS","NBETWEENNESS","DENSITY","BROKERAGE","NBROKERAGE","TRANSITIVITY",Pos,Neg,Pstv,Affil,Ngtv,Hostile,Strng,Power,Weak,Subm,Actv,Psv,Pleasure,Pain,Arousal,EMOT,Feel,Virtue,Vice,Ovrst,Undrst,Acad,Doctr,Econ*,Exch,ECON,Exprs,Legal,Milit,Polit*,POLIT,Relig,Role,COLL,Work,Ritual,Intrel,Race,Kin*,MALE,Female,Nonadlt,HU,ANI,PLACE,Social,Region,Route,Aquatic,Land,Sky,Object,Tool,Food,Vehicle,Bldgpt,Natobj,Bodypt,Comnobj,Comform,COM,Say,Need,Goal,Try,Means,Ach,Persist,Complt,Fail,Natpro,Begin,Vary,Change,Incr,Decr,Finish,Stay,Rise,Move,Exert,Fetch,Travel,Fall,Think,Know,Causal,Ought,Percv,Comp,Eval,EVAL,Solve,Abs*,ABS,Qual,Quan,NUMB,ORD,CARD,FREQ,DIST,Time*,TIME,Space,POS,DIM,Dimn,Rel,COLOR,Self,Our,You,Name,Yes,No,Negate,Intrj,IAV,DAV,SV,IPadj,IndAdj,POWGAIN,POWLOSS,POWENDS,POWAREN,POWCON,POWCOOP,POWAPT,POWPT,POWDOCT,POWAUTH,POWOTH,POWTOT,RCTETH,RCTREL,RCTGAIN,RCTLOSS,RCTENDS,RCTTOT,RSPGAIN,RSPLOSS,RSPOTH,RSPTOT,AFFGAIN,AFFLOSS,AFFPT,AFFOTH,AFFTOT,WLTPT,WLTTRAN,WLTOTH,WLTTOT,WLBGAIN,WLBLOSS,WLBPHYS,WLBPSYC,WLBPT,WLBTOT,ENLGAIN,ENLLOSS,ENLENDS,ENLPT,ENLOTH,ENLTOT,SKLAS,SKLPT,SKLOTH,SKLTOT,TRNGAIN,TRNLOSS,TRANS,MEANS,ENDS,ARENAS,PARTIC,NATIONS,AUD,ANOMIE,NEGAFF,POSAFF,SURE,IF,NOT,TIMESP,FOOD,FORM
3d7847b1c33b5f5811208b4aa1a7ffbd,3.15,3.60,3.40,2.20,4.25,n,y,n,n,y,08/22/09 04:30 PM,255,30917.9,96.22,0.03,31439,0.49,0.19,-0.66,-0.49,-0.65,-0.36,-0.39,-0.25,-0.64,-0.34,-0.51,-0.21,-0.37,-0.56,-0.22,-0.33,-0.25,-0.35,-0.1,-0.55,-0.36,-0.56,-0.6,-0.26,-0.31,-0.3,-0.13,-0.43,-0.3,-0.18,-0.17,-0.25,-0.43,-0.32,-0.47,-0.26,-0.25,-0.25,-0.15,-0.09,-0.26,-0.36,-0.38,-0.24,-0.53,-0.2,-0.42,-0.35,-0.19,-0.13,-0.08,-0.19,-0.16,-0.45,-0.37,-0.33,-0.12,-0.29,-0.28,-0.22,-0.18,-0.32,-0.34,0.0,-0.15,-0.16,-0.13,-0.33,-0.07,-0.25,-0.18,-0.19,-0.42,-0.12,-0.14,-0.06,-0.14,-0.16,-0.1,-0.08,-0.06,0.0,-0.21,-0.17,-0.14,0.0,-0.12,-0.44,-0.15,-0.27,-0.4,-0.22,-0.22,-0.57,-0.25,-0.45,-0.49,-0.33,-0.49,-0.37,0.0,-0.37,-0.29,-0.1,-0.57,-0.44,-0.83,-0.14,-0.26,0.0,-0.25,4.1,-0.75,-0.35,-0.35,-0.25,-0.16,-0.09,-0.62,-0.23,-0.4,-0.53,-0.62,-0.13,-0.34,-0.15,-0.08,-0.12,-0.21,-0.09,-0.17,-0.18,-0.11,-0.1,-0.16,-0.28,-0.37,-0.17,-0.19,-0.11,-0.06,-0.28,-0.37,-0.13,-0.09,-0.37,-0.37,-0.06,0.0,-0.29,-0.42,-0.5,-0.16,-0.15,-0.24,-0.29,-0.1,-0.19,-0.42,-0.23,-0.2,-0.49,-0.36,-0.14,-0.09,-0.08,-0.54,-0.56,-0.24,-0.09,-0.31,-0.35,-0.16,-0.14,-0.25,-0.25,-0.3,-0.28,-0.28,-0.24,-0.36,-0.15,-0.36,-0.34,-0.36,-0.47,-0.54,-0.62,-0.2,-0.36
baa58f6b30d937855af7bd7c22f0756b,3.40,2.85,4.45,3.21,3.95,n,y,y,n,y,08/25/09 01:35 AM,374,64849.8,93.47,0.03,67740,0.49,0.19,-0.66,2.06,-0.65,-0.36,-0.39,-0.25,-0.64,-0.34,3.97,-0.21,2.32,-0.56,-0.22,-0.33,-0.25,-0.35,-0.1,-0.55,-0.36,2.85,-0.6,-0.26,-0.31,-0.3,-0.13,-0.43,-0.3,-0.18,-0.17,-0.25,-0.43,-0.32,-0.47,-0.26,10.67,-0.25,-0.15,-0.09,-0.26,-0.36,-0.38,-0.24,-0.53,-0.2,-0.42,-0.35,-0.19,-0.13,-0.08,-0.19,-0.16,-0.45,-0.37,-0.33,-0.12,-0.29,-0.28,-0.22,-0.18,4.32,-0.34,0.0,-0.15,-0.16,-0.13,-0.33,-0.07,-0.25,-0.18,-0.19,-0.42,-0.12,-0.14,-0.06,-0.14,-0.16,-0.1,15.37,-0.06,0.0,-0.21,-0.17,-0.14,0.0,-0.12,-0.44,-0.15,-0.27,-0.4,-0.22,-0.22,-0.57,-0.25,-0.45,6.48,-0.33,-0.49,-0.37,0.0,-0.37,-0.29,-0.1,9.07,6.52,0.35,-0.14,-0.26,0.0,-0.25,-0.22,-0.75,-0.35,3.49,-0.25,-0.16,-0.09,-0.62,-0.23,3.21,-0.53,-0.62,-0.13,-0.34,-0.15,-0.08,-0.12,-0.21,-0.09,-0.17,-0.18,-0.11,-0.1,-0.16,-0.28,-0.37,-0.17,-0.19,-0.11,-0.06,-0.28,-0.37,-0.13,-0.09,-0.37,-0.37,-0.06,0.0,-0.29,-0.42,-0.5,-0.16,-0.15,-0.24,-0.29,-0.1,-0.19,-0.42,-0.23,-0.2,-0.49,-0.36,-0.14,-0.09,-0.08,6.26,4.0,-0.24,-0.09,-0.31,-0.35,-0.16,-0.14,-0.25,-0.25,-0.3,-0.28,-0.28,-0.24,3.46,-0.15,-0.36,-0.34,-0.36,-0.47,-0.54,5.82,-0.2,-0.36
b2be41464b53ffc6deae9536ddfd3aee,4.20,2.60,3.95,3.25,5.00,y,n,y,n,y,06/16/09 11:33 AM,332,51211.9,93.77,0.03,53309,0.49,0.16,-0.55,-0.38,-0.65,-0.22,-0.27,-0.07,-0.36,-0.34,-0.33,-0.21,-0.37,-0.56,0.17,-0.33,-0.25,0.01,-0.1,-0.55,-0.36,-0.56,-0.6,-0.26,-0.31,-0.09,-0.13,-0.15,-0.3,-0.18,-0.17,-0.25,-0.14,0.18,-0.31,-0.26,-0.25,-0.25,-0.15,-0.09,0.07,-0.36,0.89,-0.24,-0.4,-0.2,-0.04,-0.05,-0.19,-0.13,-0.08,-0.19,0.13,-0.2,0.07,-0.33,0.33,-0.29,-0.28,-0.22,-0.18,-0.13,-0.34,0.0,-0.15,-0.16,-0.13,-0.33,-0.07,-0.25,-0.18,-0.19,-0.42,-0.12,-0.14,-0.06,-0.14,-0.16,-0.1,-0.08,-0.06,0.0,-0.21,-0.17,-0.14,0.0,-0.12,-0.19,-0.15,-0.27,-0.4,-0.07,-0.22,-0.57,-0.25,-0.45,-0.31,-0.33,-0.28,0.17,0.0,0.17,-0.29,-0.1,-0.19,-0.26,-0.45,-0.14,-0.26,0.0,-0.25,0.14,-0.41,-0.35,-0.19,0.01,-0.16,-0.09,-0.62,-0.23,-0.4,-0.26,-0.13,-0.13,-0.09,-0.15,-0.08,-0.12,-0.21,-0.09,-0.17,-0.18,-0.11,-0.1,-0.16,0.11,-0.2,-0.17,-0.19,-0.11,-0.06,-0.28,-0.37,-0.13,-0.09,-0.08,-0.1,-0.06,0.0,0.04,0.2,0.17,-0.16,-0.15,-0.24,-0.29,-0.1,-0.19,-0.42,0.18,-0.2,-0.32,-0.36,-0.14,-0.09,-0.08,-0.27,-0.38,-0.24,-0.09,-0.31,-0.35,-0.16,-0.14,-0.25,-0.25,-0.3,0.42,-0.28,-0.02,-0.2,-0.15,-0.36,-0.34,-0.36,-0.47,-0.54,-0.37,-0.2,-0.36
fffafe151f07a30a0ede2038a897b680,3.05,1.80,3.35,2.95,4.35,n,n,n,n,y,07/22/09 05:54 PM,144,6219.2,61.25,0.15,8791,0.43,0.48,0.15,-0.49,0.31,0.07,-0.39,-0.25,0.11,-0.34,-0.33,0.03,0.06,-0.34,0.17,-0.33,-0.25,0.01,-0.1,-0.33,-0.36,-0.29,0.34,0.01,0.26,0.11,-0.13,-0.15,0.5,0.35,-0.17,-0.25,-0.43,0.18,0.31,0.24,-0.25,-0.05,-0.15,-0.09,0.41,-0.36,1.31,-0.24,0.39,-0.2,0.48,1.13,0.54,-0.13,-0.08,-0.19,0.13,0.05,0.94,-0.33,-0.12,-0.29,-0.28,-0.22,0.02,0.05,0.53,0.0,-0.15,0.84,-0.13,-0.05,-0.07,0.25,-0.18,-0.19,-0.11,-0.12,0.16,-0.06,-0.14,-0.16,-0.1,-0.08,-0.06,0.0,-0.21,-0.17,-0.14,0.0,-0.12,0.06,-0.15,-0.27,-0.02,0.08,-0.22,-0.35,-0.25,1.2,0.62,-0.08,0.03,-0.37,0.0,-0.37,-0.29,-0.1,0.52,0.3,-0.03,-0.14,-0.01,0.0,-0.25,-0.22,0.55,-0.19,0.27,-0.25,-0.16,-0.09,0.03,-0.23,-0.12,0.02,-0.13,-0.13,-0.34,-0.15,-0.08,-0.12,-0.21,-0.09,-0.17,-0.18,-0.11,-0.1,-0.16,-0.28,-0.37,-0.17,-0.19,-0.11,-0.06,-0.28,-0.37,-0.13,-0.09,0.49,0.45,-0.06,0.0,0.7,1.15,1.29,-0.16,-0.15,-0.24,-0.29,-0.1,-0.19,-0.22,-0.23,-0.2,-0.32,0.09,-0.14,-0.09,-0.08,0.01,-0.01,-0.24,-0.09,1.02,0.24,-0.16,-0.14,-0.25,-0.25,0.17,-0.28,0.34,-0.24,0.25,-0.15,-0.36,-0.34,0.04,0.03,0.05,0.3,-0.2,-0.36
da22dab36bb12fcf9ed1a437de278a2c,3.25,2.25,4.75,4.25,4.25,n,n,y,y,y,08/28/09 07:19 AM,277,36015.4,94.9,0.03,36920,0.49,0.21,-0.66,-0.49,-0.65,-0.36,-0.39,-0.25,-0.64,-0.34,-0.51,-0.21,-0.37,-0.56,-0.22,-0.33,-0.25,-0.35,-0.1,-0.55,-0.36,-0.56,-0.6,-0.26,-0.31,-0.3,-0.13,-0.43,-0.3,-0.18,-0.17,-0.25,-0.43,-0.32,-0.47,-0.26,-0.25,-0.25,-0.15,-0.09,-0.26,-0.36,-0.38,-0.24,-0.53,-0.2,-0.42,-0.35,-0.19,-0.13,-0.08,-0.19,-0.16,-0.45,-0.37,-0.33,-0.12,-0.29,-0.28,-0.22,-0.18,-0.32,-0.34,0.0,-0.15,-0.16,-0.13,-0.33,-0.07,-0.25,-0.18,-0.19,-0.42,-0.12,-0.14,-0.06,-0.14,-0.16,-0.1,-0.08,-0.06,0.0,-0.21,-0.17,-0.14,0.0,-0.12,-0.44,-0.15,-0.27,-0.4,-0.22,-0.22,-0.57,-0.25,-0.45,-0.49,-0.33,-0.49,-0.37,0.0,-0.37,-0.29,-0.1,-0.57,-0.44,-0.83,-0.14,-0.26,0.0,-0.25,-0.22,-0.75,-0.35,-0.35,-0.25,-0.16,-0.09,-0.62,-0.23,-0.4,-0.53,-0.62,-0.13,-0.34,-0.15,-0.08,-0.12,-0.21,-0.09,-0.17,-0.18,-0.11,-0.1,-0.16,-0.28,-0.37,-0.17,-0.19,-0.11,-0.06,-0.28,-0.37,-0.13,-0.09,-0.37,-0.37,-0.06,0.0,-0.29,-0.42,-0.5,-0.16,-0.15,-0.24,-0.29,-0.1,-0.19,-0.42,-0.23,-0.2,-0.49,-0.36,-0.14,-0.09,-0.08,-0.54,-0.56,-0.24,-0.09,-0.31,-0.35,-0.16,-0.14,-0.25,-0.25,-0.3,-0.28,-0.28,-0.24,-0.36,-0.15,-0.36,-0.34,-0.36,-0.47,-0.54,-0.62,-0.2,-0.36
2badb47503a98766c89e266d1130969a,3.55,2.30,3.65,4.65,4.60,n,n,y,y,y,08/15/09 05:06 PM,379,66420.9,93.22,0.03,69191,0.49,0.27,1.43,-0.49,-0.65,0.5,-0.39,-0.25,-0.08,-0.34,2.72,1.22,0.27,0.76,-0.22,-0.33,-0.25,-0.35,-0.1,-0.55,-0.36,1.9,0.34,-0.26,-0.31,-0.3,-0.13,0.39,-0.3,-0.18,-0.17,-0.25,-0.43,-0.32,-0.47,-0.26,-0.25,-0.25,1.16,-0.09,-0.26,-0.36,2.16,-0.24,-0.53,3.94,0.35,-0.35,-0.19,-0.13,2.75,-0.19,-0.16,0.3,2.25,-0.33,-0.12,-0.29,-0.28,-0.22,-0.18,0.79,-0.34,0.0,2.75,-0.16,-0.13,1.34,-0.07,-0.25,-0.18,-0.19,-0.42,-0.12,-0.14,-0.06,-0.14,-0.16,-0.1,-0.08,-0.06,0.0,-0.21,-0.17,-0.14,0.0,-0.12,-0.44,-0.15,-0.27,-0.4,-0.22,-0.22,-0.57,-0.25,-0.45,-0.49,2.64,0.76,-0.37,0.0,-0.37,-0.29,-0.1,-0.19,-0.44,0.3,-0.14,2.81,0.0,-0.25,-0.22,0.26,-0.35,-0.35,-0.25,-0.16,-0.09,0.94,-0.23,-0.4,1.1,2.31,7.7,-0.34,-0.15,-0.08,-0.12,-0.21,-0.09,-0.17,-0.18,-0.11,-0.1,-0.16,2.03,0.64,-0.17,-0.19,-0.11,-0.06,-0.28,-0.37,-0.13,-0.09,-0.37,-0.37,-0.06,0.0,-0.29,-0.42,-0.5,-0.16,-0.15,-0.24,-0.29,-0.1,-0.19,-0.42,-0.23,-0.2,-0.49,-0.36,-0.14,-0.09,-0.08,1.09,0.53,-0.24,-0.09,-0.31,-0.35,-0.16,-0.14,-0.25,-0.25,-0.3,-0.28,-0.28,-0.24,-0.36,-0.15,-0.36,-0.34,-0.36,-0.47,0.35,-0.32,-0.2,2.38
ed1dbabbe3ea7fd3f44efc6f6a96db68,3.50,1.60,3.75,3.95,4.00,n,n,y,y,y,06/27/09 07:20 PM,241,27321.2,95.26,0.03,28150,0.49,0.11,0.73,0.12,0.79,0.5,-0.04,0.29,0.77,0.47,-0.51,-0.21,0.27,0.1,-0.22,-0.33,-0.25,-0.35,-0.1,-0.55,-0.36,3.13,-0.13,0.55,-0.31,-0.3,-0.13,-0.02,-0.3,-0.18,-0.17,-0.25,-0.43,-0.32,-0.47,-0.26,1.06,0.35,0.51,-0.09,-0.26,-0.36,-0.38,-0.24,-0.53,0.83,-0.04,0.54,-0.19,-0.13,-0.08,-0.19,-0.16,1.43,0.94,0.78,1.24,-0.29,1.8,-0.22,0.41,0.24,0.71,0.0,-0.15,-0.16,-0.13,0.5,-0.07,1.23,-0.18,-0.19,1.43,-0.12,-0.14,-0.06,-0.14,6.7,12.64,-0.08,-0.06,0.0,-0.21,-0.17,-0.14,0.0,-0.12,0.31,-0.15,-0.27,0.75,-0.22,1.1,0.1,-0.25,0.79,-0.21,0.41,0.13,-0.37,0.0,-0.37,-0.29,-0.1,0.2,-0.16,0.58,-0.14,0.51,0.0,3.16,-0.22,0.26,-0.35,-0.35,-0.25,-0.16,-0.09,-0.23,-0.23,0.46,1.1,-0.62,-0.13,0.41,-0.15,-0.08,-0.12,-0.21,-0.09,-0.17,-0.18,-0.11,-0.1,-0.16,-0.28,-0.37,-0.17,-0.19,9.07,-0.06,-0.28,0.3,-0.13,-0.09,0.49,0.45,-0.06,0.0,-0.29,-0.42,-0.5,-0.16,-0.15,1.54,1.42,-0.1,-0.19,0.2,-0.23,-0.2,0.04,1.0,-0.14,-0.09,-0.08,1.09,1.08,-0.24,-0.09,-0.31,-0.35,-0.16,-0.14,-0.25,-0.25,-0.3,-0.28,0.47,-0.24,-0.36,-0.15,-0.36,1.08,2.03,-0.47,-0.09,0.92,1.45,1.01
72265a88c1d9956ea6c7b49aa6e54220,4.15,2.25,4.30,3.65,4.65,y,n,y,y,y,07/09/09 06:18 PM,714,249452,98.28,0.01,251861,0.5,0.05,-0.66,1.55,-0.65,-0.36,1.94,-0.25,-0.64,-0.34,-0.51,-0.21,-0.37,1.63,-0.22,6.7,-0.25,3.27,-0.1,-0.55,1.33,0.81,-0.6,-0.26,-0.31,-0.3,-0.13,-0.43,2.38,-0.18,-0.17,-0.25,-0.43,-0.32,-0.47,-0.26,-0.25,-0.25,-0.15,-0.09,-0.26,-0.36,-0.38,-0.24,-0.53,-0.2,-0.42,-0.35,-0.19,-0.13,-0.08,-0.19,-0.16,-0.45,-0.37,-0.33,-0.12,-0.29,-0.28,-0.22,-0.18,1.54,-0.34,0.0,-0.15,-0.16,-0.13,-0.33,-0.07,-0.25,-0.18,-0.19,-0.42,-0.12,-0.14,-0.06,-0.14,-0.16,-0.1,-0.08,-0.06,0.0,-0.21,-0.17,-0.14,0.0,-0.12,-0.44,-0.15,-0.27,-0.4,-0.22,-0.22,1.64,-0.25,-0.45,-0.49,-0.33,-0.49,-0.37,0.0,-0.37,-0.29,-0.1,-0.57,-0.44,-0.36,-0.14,-0.26,0.0,-0.25,-0.22,-0.75,-0.35,-0.35,-0.25,-0.16,-0.09,-0.62,-0.23,-0.4,-0.53,-0.62,-0.13,-0.34,-0.15,-0.08,-0.12,-0.21,-0.09,-0.17,-0.18,-0.11,-0.1,-0.16,-0.28,-0.37,-0.17,-0.19,-0.11,-0.06,-0.28,-0.37,-0.13,-0.09,-0.37,-0.37,-0.06,0.0,-0.29,-0.42,-0.5,-0.16,-0.15,-0.24,-0.29,-0.1,-0.19,-0.42,3.84,-0.2,1.28,-0.36,-0.14,-0.09,-0.08,-0.54,-0.56,4.1,-0.09,-0.31,2.59,-0.16,-0.14,-0.25,-0.25,-0.3,-0.28,-0.28,-0.24,-0.36,-0.15,6.1,-0.34,-0.36,-0.47,-0.54,-0.62,-0.2,4.21
d7f1da35557607089ee2e3a707ce4a4a,4.50,2.75,2.50,3.50,4.25,y,n,n,y,y,09/12/09 11:13 PM,535,133010,93.46,0.02,139855,0.49,0.15,1.43,0.43,2.23,-0.36,0.66,1.36,0.2,-0.34,-0.51,-0.21,0.6,-0.56,-0.22,-0.33,-0.25,-0.35,-0.1,-0.55,-0.36,-0.56,0.82,-0.26,-0.31,1.56,-0.13,2.04,-0.3,-0.18,-0.17,7.39,2.15,-0.32,-0.47,4.19,-0.25,-0.25,-0.15,-0.09,-0.26,0.81,-0.38,-0.24,1.83,-0.2,1.89,4.97,-0.19,-0.13,-0.08,-0.19,-0.16,-0.45,-0.37,-0.33,-0.12,-0.29,-0.28,2.25,-0.18,-0.32,-0.34,0.0,-0.15,-0.16,-0.13,2.17,-0.07,-0.25,-0.18,-0.19,-0.42,-0.12,-0.14,-0.06,-0.14,-0.16,-0.1,-0.08,-0.06,0.0,-0.21,-0.17,-0.14,0.0,-0.12,-0.44,-0.15,-0.27,-0.4,-0.22,-0.22,-0.57,-0.25,-0.45,1.18,-0.33,0.45,4.51,0.0,4.51,5.05,-0.1,2.32,1.23,1.72,-0.14,-0.26,0.0,10.0,3.02,0.38,1.09,-0.35,-0.25,-0.16,-0.09,1.72,-0.23,-0.4,1.91,0.84,-0.13,-0.34,-0.15,-0.08,-0.12,-0.21,2.04,-0.17,-0.18,-0.11,-0.1,-0.16,-0.28,1.14,-0.17,-0.19,-0.11,-0.06,-0.28,-0.37,-0.13,-0.09,-0.37,-0.37,-0.06,0.0,-0.29,5.23,3.54,-0.16,-0.15,-0.24,-0.29,-0.1,-0.19,1.43,-0.23,-0.2,1.1,-0.36,-0.14,-0.09,-0.08,1.91,1.08,-0.24,-0.09,5.66,2.29,-0.16,-0.14,-0.25,-0.25,-0.3,-0.28,-0.28,-0.24,-0.36,-0.15,-0.36,-0.34,-0.36,-0.47,0.8,2.63,-0.2,-0.36
715c9eb832dc833a0b6409ddccd268b1,3.45,1.50,2.40,4.55,4.70,n,n,n,y,y,08/24/09 08:14 PM,831,338383,98.36,0.01,341154,0.5,0.07,0.73,4.4,-0.65,6.5,1.01,1.89,2.75,-0.34,3.79,2.65,-0.37,2.07,-0.22,8.1,8.4,3.99,-0.1,-0.55,3.7,5.99,1.29,-0.26,-0.31,-0.3,-0.13,-0.43,-0.3,-0.18,-0.17,-0.25,-0.43,-0.32,-0.47,2.7,-0.25,-0.25,-0.15,-0.09,-0.26,-0.36,-0.38,-0.24,1.04,-0.2,2.66,-0.35,-0.19,-0.13,-0.08,-0.19,3.29,-0.45,-0.37,-0.33,-0.12,-0.29,-0.28,-0.22,-0.18,1.91,-0.34,0.0,11.45,-0.16,-0.13,-0.33,-0.07,11.56,-0.18,-0.19,-0.42,-0.12,-0.14,-0.06,-0.14,-0.16,-0.1,-0.08,-0.06,0.0,-0.21,-0.17,-0.14,0.0,-0.12,-0.44,-0.15,-0.27,-0.4,-0.22,5.05,-0.57,8.91,-0.45,-0.49,-0.33,2.02,6.14,0.0,6.14,6.83,-0.1,-0.57,0.67,1.43,-0.14,-0.26,0.0,-0.25,-0.22,1.26,7.31,-0.35,-0.25,-0.16,-0.09,0.94,-0.23,3.07,-0.53,1.33,-0.13,2.67,-0.15,-0.08,-0.12,-0.21,-0.09,-0.17,-0.18,14.57,-0.1,-0.16,-0.28,1.65,6.3,4.81,-0.11,-0.06,-0.28,5.0,-0.13,-0.09,6.47,6.23,-0.06,0.0,-0.29,-0.42,-0.5,-0.16,-0.15,-0.24,-0.29,-0.1,-0.19,2.05,-0.23,-0.2,1.63,-0.36,-0.14,-0.09,-0.08,2.73,1.63,-0.24,-0.09,-0.31,-0.35,-0.16,-0.14,-0.25,-0.25,-0.3,-0.28,2.72,-0.24,-0.36,-0.15,-0.36,-0.34,9.18,-0.47,-0.54,1.23,-0.2,-0.36
bbe1ab61508fad201213fbe8090c5a75,4.50,2.75,3.25,2.75,3.75,y,n,n,n,n,06/23/09 08:39 AM,369,65119.5,96.43,0.02,66518,0.49,0.09,-0.66,-0.49,-0.65,-0.36,-0.39,-0.25,-0.64,-0.34,-0.51,-0.21,-0.37,-0.56,-0.22,-0.33,-0.25,-0.35,-0.1,-0.55,-0.36,-0.56,-0.6,-0.26,-0.31,-0.3,-0.13,-0.43,-0.3,-0.18,-0.17,-0.25,-0.43,-0.32,-0.47,-0.26,-0.25,-0.25,-0.15,-0.09,-0.26,-0.36,-0.38,-0.24,-0.53,-0.2,-0.42,-0.35,-0.19,-0.13,-0.08,-0.19,-0.16,-0.45,-0.37,-0.33,-0.12,-0.29,-0.28,-0.22,-0.18,-0.32,-0.34,0.0,-0.15,-0.16,-0.13,-0.33,-0.07,-0.25,-0.18,-0.19,-0.42,-0.12,-0.14,-0.06,-0.14,-0.16,-0.1,-0.08,-0.06,0.0,-0.21,-0.17,-0.14,0.0,-0.12,-0.44,-0.15,-0.27,-0.4,-0.22,-0.22,-0.57,-0.25,-0.45,-0.49,-0.33,-0.49,-0.37,0.0,-0.37,-0.29,-0.1,-0.57,-0.44,-0.83,-0.14,-0.26,0.0,-0.25,-0.22,-0.75,-0.35,-0.35,-0.25,-0.16,-0.09,-0.62,-0.23,-0.4,-0.53,-0.62,-0.13,-0.34,-0.15,-0.08,-0.12,-0.21,-0.09,-0.17,-0.18,-0.11,-0.1,-0.16,-0.28,-0.37,-0.17,-0.19,-0.11,-0.06,-0.28,-0.37,-0.13,-0.09,-0.37,-0.37,-0.06,0.0,-0.29,-0.42,-0.5,-0.16,-0.15,-0.24,-0.29,-0.1,-0.19,-0.42,-0.23,-0.2,-0.49,-0.36,-0.14,-0.09,-0.08,-0.54,-0.56,-0.24,-0.09,-0.31,-0.35,-0.16,-0.14,-0.25,-0.25,-0.3,-0.28,-0.28,-0.24,-0.36,-0.15,-0.36,-0.34,-0.36,-0.47,-0.54,-0.62,-0.2,-0.36
906314c683222f7d232b5ea1ee82befc,2.75,3.50,3.00,3.25,4.50,n,y,n,n,y,06/24/09 06:21 AM,160,12180.8,96.97,0.03,12382,0.49,0.06,0.97,0.53,0.63,0.78,0.54,0.47,1.62,1.29,1.28,0.75,0.27,0.76,1.33,1.08,1.19,0.38,-0.1,0.78,0.66,1.35,0.66,-0.26,-0.31,1.35,3.37,1.22,0.24,-0.18,3.53,-0.25,1.0,0.18,2.0,0.73,-0.25,0.15,0.29,-0.09,0.41,2.51,0.47,-0.24,2.09,-0.2,0.35,-0.35,-0.19,-0.13,-0.08,-0.19,-0.16,0.3,0.5,-0.33,-0.12,2.3,1.11,-0.22,-0.18,0.42,0.36,0.0,-0.15,-0.16,-0.13,0.78,-0.07,-0.25,-0.18,-0.19,0.2,-0.12,1.7,-0.06,-0.14,-0.16,-0.1,-0.08,-0.06,0.0,-0.21,-0.17,0.5,0.0,-0.12,0.06,-0.15,-0.27,1.9,0.08,-0.22,0.76,-0.25,1.2,0.62,0.66,0.55,-0.37,0.0,-0.37,0.9,-0.1,1.48,0.48,0.96,-0.14,-0.26,0.0,-0.25,-0.22,2.18,0.29,0.27,0.28,-0.16,-0.09,1.2,-0.23,-0.12,-0.53,0.68,1.17,0.16,-0.15,-0.08,-0.12,-0.21,0.38,-0.17,-0.18,-0.11,-0.1,-0.16,0.49,0.31,0.91,-0.19,-0.11,-0.06,1.02,0.97,4.98,-0.09,0.77,1.28,-0.06,0.0,1.03,-0.42,0.4,3.75,-0.15,-0.24,0.09,-0.1,4.72,-0.01,0.59,-0.2,0.57,-0.36,-0.14,-0.09,-0.08,1.64,0.9,0.63,0.87,3.67,2.59,-0.16,-0.14,-0.25,-0.25,-0.3,3.94,0.47,0.2,0.56,9.08,0.93,0.6,2.03,-0.47,0.94,1.23,-0.2,1.47
ecbddbfe00e0f83cfdb802a7186061c7,4.30,2.15,3.60,3.30,4.10,y,n,y,n,y,06/28/09 05:03 AM,739,267574,98.39,0.01,270029,0.5,0.07,-0.55,-0.49,-0.49,-0.36,-0.39,-0.25,-0.64,-0.34,-0.51,-0.21,-0.37,-0.12,-0.22,-0.33,-0.25,-0.35,-0.1,-0.55,-0.36,-0.56,-0.6,-0.26,-0.31,-0.3,-0.13,-0.43,-0.03,-0.18,-0.17,-0.25,-0.43,-0.32,-0.31,-0.26,-0.25,-0.05,-0.15,-0.09,0.07,-0.36,0.05,-0.24,-0.4,-0.2,-0.3,-0.05,-0.19,-0.13,-0.08,-0.19,-0.16,-0.45,-0.37,-0.33,-0.12,-0.29,-0.28,-0.22,-0.18,-0.13,-0.17,0.0,-0.15,-0.16,-0.13,-0.33,-0.07,-0.25,-0.18,-0.19,-0.42,-0.12,-0.14,-0.06,-0.14,-0.16,-0.1,-0.08,-0.06,0.0,-0.21,-0.17,-0.14,0.0,-0.12,-0.44,-0.15,-0.27,0.37,-0.22,-0.22,-0.57,-0.25,-0.45,-0.49,-0.33,-0.49,-0.37,0.0,-0.37,-0.29,-0.1,-0.51,-0.35,-0.69,-0.14,-0.26,0.0,-0.25,-0.22,-0.54,-0.35,-0.35,-0.25,-0.16,-0.09,-0.49,-0.23,-0.4,0.02,-0.46,-0.13,-0.34,-0.15,-0.08,-0.12,-0.21,-0.09,-0.17,-0.18,-0.11,-0.1,-0.16,-0.28,-0.37,-0.17,-0.19,-0.11,-0.06,-0.28,-0.37,-0.13,-0.09,-0.08,-0.1,-0.06,0.0,0.04,-0.11,-0.05,-0.16,-0.15,-0.24,-0.29,-0.1,-0.19,-0.42,-0.23,-0.2,-0.49,0.54,-0.14,-0.09,-0.08,-0.54,-0.2,0.2,-0.09,-0.31,-0.06,-0.16,-0.14,-0.25,-0.25,-0.3,-0.28,-0.28,-0.24,-0.36,-0.15,-0.36,-0.34,-0.36,-0.47,-0.54,-0.57,-0.2,0.1
